song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language
SP4395,West summer.,Joshua Wade,Left a.,Hip-Hop,15/1/2005,273,27,80702747,English
SP5094,Expert they.,Hannah Kerr,Bed nearly.,R&B,25/10/2017,222,67,47140348,Italian
SP4550,Learn the.,Lisa Grant,Manager.,Hip-Hop,29/10/2017,257,51,65832727,English
SP6252,Sometimes show.,Anthony Smith,Few understand.,Electronic,6/9/2010,178,17,92233005,English
SP1546,Which business worker.,Jessica Cruz,Realize.,Country,9/3/2024,219,39,87601028,Italian
SP7549,Next fill among evening.,Courtney Williams,Ask.,Hip-Hop,26/11/2004,251,51,71098625,English
SP0016,Site difference.,Natalie Silva,Exist game.,Pop,14/6/2010,314,88,30447360,English
SP2543,Open how by.,Brittany Simmons,Maintain.,Pop,12/6/2001,240,9,32296491,English
SP0947,Suffer their.,Stephen Wong,Congress yourself.,Pop,2/2/2010,150,3,97407047,Korean
SP8594,Modern identify technology.,Anthony Choi,Since up.,Hip-Hop,23/3/2012,196,90,73597305,English
SP5203,Crime project perform.,Haley Martinez,Shoulder leader.,Hip-Hop,19/10/2020,252,84,69801152,English
SP8258,Improve should civil.,Kimberly Owen,Sometimes.,Hip-Hop,28/2/2018,214,91,28049570,Spanish
SP6779,Contain summer act board.,Dawn Soto,Case speech.,Hip-Hop,17/3/2016,177,39,43211869,English
SP4790,System agency few.,Aaron Anderson,Sing radio.,Pop,22/3/2021,204,54,67581140,English
SP7280,Degree bad.,Jennifer Cohen,Want hospital.,Electronic,21/10/1995,169,94,47538679,English
SP7873,Team answer.,Adrian Hernandez,Skin.,Pop,16/5/2016,310,81,4618579,English
SP2495,Hold physical.,Jamie Brown,Partner.,Electronic,8/9/2001,382,5,83937086,English
SP8004,Whole people.,Michael Jones,Act.,Electronic,28/5/1999,234,84,28818047,English
SP2632,Help piece good.,Melinda Rosales,Shoulder why.,Pop,17/5/2020,288,85,24520474,English
SP9216,Authority arrive.,Lisa Lee,Consumer.,Electronic,8/3/2023,230,19,72071881,Korean
SP4352,Card far social.,Lisa Fields PhD,Close.,Hip-Hop,16/10/1997,185,40,58309056,Spanish
SP8288,Former hear surface.,Emily Newton,Movie dog.,Pop,8/12/1998,293,30,74840272,Japanese
SP4840,Room fact.,Melissa Diaz,Though.,Pop,18/5/2008,238,63,90190265,English
SP3817,Drop we public.,Dr. Jessica Brown MD,Magazine bring.,Pop,8/1/2017,249,25,70259638,English
SP2426,Describe hospital.,Mary Hensley,Alone.,Country,26/8/2021,228,99,56193612,French
SP2333,Catch billion me.,Samantha Mason,Whatever yeah.,Pop,13/7/2001,210,13,9072292,English
SP2655,Treatment process billion.,Kristina Walter,Rest both.,Classical,7/6/2017,248,93,32186708,Spanish
SP7635,Heavy only.,Pamela Hayes,Head.,Country,29/10/1995,217,44,69138613,English
SP5950,Despite order.,Mark George,Second.,Folk,20/11/1996,198,76,97590610,English
SP1901,You reveal occur.,Thomas Martin,Employee.,Jazz,14/4/1997,294,68,85427625,English
SP0868,War.,Kyle Collins,Against.,Hip-Hop,18/11/2001,206,12,51751102,English
SP6982,Institution someone letter.,Edward Hill,Democrat.,Pop,17/5/2007,135,23,97328970,English
SP6974,Base.,Ernest Hendricks,Phone.,Pop,6/11/1995,238,85,73078126,Spanish
SP9247,Policy can.,Vincent Fischer,Support fire.,Electronic,9/12/1997,147,5,11616416,English
SP4724,Foreign same.,John Erickson,Site down.,Electronic,3/1/2013,234,66,91484090,English
SP1469,Large part by trouble.,Darlene Carter,Recently activity.,Jazz,17/2/2007,261,37,98142634,English
SP6586,Standard long.,Brad Randall,Seven important.,Folk,9/3/2003,288,12,23097364,English
SP3666,Food.,Oscar Schmitt,Magazine.,Country,9/4/2024,310,6,21488883,English
SP7805,Just discussion.,William Bennett,Threat allow.,Jazz,4/9/2006,342,43,80689016,French
SP0311,Under base discuss expect.,Matthew Garrett,Become.,Hip-Hop,9/1/2011,292,28,40546587,English
SP4390,Style.,Ryan Anderson,Decision.,Electronic,14/8/2010,255,1,55469252,English
SP0162,Raise kitchen despite.,Shane Lowe,Wonder school.,Classical,6/4/2003,247,49,52467390,German
SP2769,Several whom more.,Laura Jackson,Debate.,Pop,6/5/2015,264,73,48856353,Spanish
SP0456,Head.,Carol Beltran,Class.,Electronic,8/8/2005,208,39,96417685,English
SP3839,Consider option.,Barry Richmond,Arrive.,Electronic,28/4/2005,159,71,58588583,French
SP7406,Course hold.,Anthony Dunlap,Window capital.,Country,25/12/2016,255,99,99424368,German
SP7934,Thought moment.,Barry Rodriguez,Home.,Hip-Hop,18/8/2019,140,2,50758819,English
SP8452,Usually your.,Jennifer Lucas,Son.,Hip-Hop,15/11/2012,284,69,8060851,Spanish
SP5748,Store start end.,Mark Warren,Memory authority.,Folk,30/7/2010,183,60,75828295,English
SP2734,Role eight go.,Nicole Anderson,Cup.,Hip-Hop,26/12/1997,254,80,66362532,German
SP5494,Ground.,Chelsea Salinas,Alone newspaper.,Pop,23/3/2018,122,9,60036392,English
SP9565,Program force.,Sara Peterson,Institution star.,Hip-Hop,26/1/2012,264,86,25083151,English
SP5245,Human pressure.,Patrick Zuniga,Myself community.,Hip-Hop,13/10/2015,290,64,84694222,German
SP4931,All opportunity.,Audrey Adams,Room trouble.,Electronic,26/3/2005,200,48,99968989,English
SP8885,Loss wait computer.,Clinton Reyes,Office.,Pop,11/2/2002,262,13,75265016,English
SP3967,So we visit.,Sabrina Myers,Government yard.,Hip-Hop,6/11/1998,247,74,56050214,English
SP9227,I method.,Anna Clay,Wrong recognize.,R&B,11/3/2024,222,5,11029203,English
SP7260,Weight feel.,Marcus Warren,Professor network.,Pop,4/12/2010,362,55,37020676,English
SP4567,Determine school.,Lee Alexander,Form.,Country,6/4/2002,303,10,58053937,English
SP3984,Improve animal high.,Anthony Williams,Blood.,Folk,26/8/2014,159,16,37829374,English
SP5200,Drive mission continue.,James Harris,Tax four.,Electronic,6/4/2020,203,22,2395942,English
SP5572,Night bit seven.,Marcia Schmidt,Church.,Electronic,24/4/2011,328,15,78071231,Italian
SP0653,Piece hit.,Carla Miranda,Use dark.,Pop,30/6/2017,214,42,13654166,English
SP8142,Use.,Kristina Murphy,Everything.,Pop,10/2/2006,173,100,40073914,English
SP9770,Fine along responsibility power.,Judy Richardson,Especially.,Hip-Hop,20/4/1996,140,30,24327186,Spanish
SP5230,Control sing throw.,Rachel Allison,Significant human.,Folk,2/6/2000,218,54,7547868,English
SP3241,Its develop.,Linda Nelson,Its.,Electronic,9/4/2014,123,70,45796202,English
SP9350,Positive hear herself.,Danielle Santos,This.,Jazz,28/10/2012,181,93,42857928,English
SP0638,Particular pressure black.,Veronica Burch,Move.,Hip-Hop,17/12/2000,239,11,18812003,English
SP5330,Summer worker actually.,Darren Huffman,Management half.,Pop,28/10/2023,156,41,97424204,Italian
SP0132,Meeting focus until.,Alex Snow,Time.,R&B,17/5/2019,239,37,12208592,German
SP0197,Eight technology decision for.,James Chan,Food set.,Pop,31/10/2023,214,81,76862202,English
SP5833,Arrive toward.,Tara Anderson,Learn fish.,Electronic,12/3/2012,254,14,60788935,English
SP2575,Fill arrive.,Ryan Page,Exist part.,Pop,7/2/2021,337,72,65886324,English
SP6411,He source election.,Michael Mata,Anything.,Electronic,20/5/2024,136,24,73016149,English
SP7532,Apply free.,Brent Carroll,Positive chair.,Pop,11/4/2001,103,74,70864422,English
SP0004,Food animal second.,Christopher Mcgee,Front.,Pop,5/3/2023,273,63,96649372,English
SP4092,Campaign often.,Brandi Collins,Must.,Hip-Hop,23/2/2007,252,98,38442260,French
SP8120,Agent another.,Raven Martin,Whom specific.,Classical,9/8/2000,224,79,97941282,English
SP1222,Shake.,David Walker DDS,Last.,Electronic,2/7/2003,290,72,21784095,Korean
SP2787,Whole crime game.,Kelly Alexander,Matter.,Reggae,13/4/2017,249,85,95914394,English
SP0084,Clear practice.,Nicholas Johnson,Child decision.,Electronic,11/8/2023,149,23,57256173,Korean
SP8961,Organization provide.,Raven Lynn,Full end.,Folk,24/3/2001,263,76,18787460,English
SP7433,Him compare price.,Michael Obrien,White.,Hip-Hop,21/4/2015,218,38,13088295,Italian
SP5289,Price where director.,Robert Hernandez,Learn stock.,Hip-Hop,15/4/2011,244,32,18674322,English
SP9395,At first reality.,Justin Burns,Able though.,Pop,6/4/2024,227,76,61791525,English
SP4102,Once woman.,Daniel Johnson,Quickly.,Electronic,2/9/2005,264,69,2327889,French
SP8424,Pay represent policy.,Shelby Freeman,One believe.,Pop,9/8/2004,191,16,15902652,English
SP2678,Clear door.,Samantha Richardson,He mother.,Hip-Hop,4/1/2003,254,50,8350864,English
SP0174,Discover trade.,Christine Campbell,Its best.,Hip-Hop,22/12/1998,297,14,17282823,English
SP0140,New general.,Nathan Hicks,Expert.,Hip-Hop,3/4/2023,241,70,6804139,English
SP1312,New so.,Michael Williams,Anything dream.,Jazz,18/8/2004,250,80,5465726,French
SP9563,Hospital work likely.,Tracy Richardson,Admit.,Hip-Hop,7/4/2023,196,31,85271205,English
SP4842,Finally among father.,Thomas Vasquez,Project.,Electronic,29/7/2022,262,82,10319775,English
SP2225,Night stay.,Christopher Jackson,Off.,Classical,31/5/2019,169,41,94177131,English
SP6146,Five opportunity record.,Chelsea Garcia,Read.,Pop,2/2/2015,321,73,91950113,English
SP3902,Alone meet weight.,Catherine Le,Always military.,Pop,18/9/1995,367,65,68049529,Italian
SP9667,Claim offer.,Abigail Fitzgerald,Discuss miss.,Reggae,31/8/2014,180,59,3342933,English
SP5709,Read kid somebody.,Alyssa Hernandez,Follow.,Pop,19/11/2023,241,95,99288587,English
SP7871,Speak paper where mind.,Randall Moss,Page.,Pop,6/5/2014,279,14,771720,English
SP0792,All image gas.,Oscar May,Apply.,Pop,29/4/2022,228,28,30725244,English
SP4701,More activity.,Douglas Campbell,Campaign.,Hip-Hop,2/12/2017,258,25,58144972,Spanish
SP1070,Today employee work.,Tyler Moyer,Open here.,Folk,29/1/2015,162,13,25920351,English
SP2975,Enjoy.,James Barnes,Population.,Electronic,20/1/2020,258,5,45747326,German
SP0441,Up technology.,Anthony Wilson,Fall recognize.,Country,18/11/2005,191,32,34404313,English
SP1951,Which I ago.,Kathy Lewis,Event evidence.,Hip-Hop,14/4/2019,240,82,89343807,Spanish
SP5378,Turn hair collection.,Michael Lewis,Girl.,Pop,5/8/2006,245,7,41732824,English
SP1074,Throw keep attack.,Janice Conner,They.,Electronic,21/12/2006,192,76,65088024,English
SP1761,Street where.,Jonathan Freeman,Pm.,Electronic,19/12/2000,275,14,89138969,Korean
SP7026,Prevent the.,Christina Herring,Range.,Electronic,15/12/2016,221,27,13792385,Spanish
SP9447,Positive guy control hope.,Wendy Daniel,Firm send.,R&B,19/11/2011,338,44,7217002,French
SP1170,Play.,Crystal Thompson DDS,Fear.,Jazz,21/10/1996,175,60,45176137,English
SP5584,Significant brother able.,Linda Floyd,Toward.,Electronic,7/4/2000,297,29,34861904,Spanish
SP1366,Morning specific toward.,Brittany Sharp,Eat conference.,Electronic,19/9/2004,223,98,10005739,Japanese
SP8989,Listen moment west.,Pamela Willis,Yes table.,Pop,25/6/2023,175,41,80126473,English
SP5598,Cultural prevent.,Mr. John Smith,Live carry.,Pop,29/12/2014,230,89,2847410,English
SP3741,Somebody box.,Nathan Butler,Ball.,Electronic,18/9/1997,238,7,48164027,Japanese
SP5150,And doctor evening.,Shannon Palmer,Imagine.,Hip-Hop,18/12/1995,196,99,74165074,French
SP9866,From.,Karen Knight,Indicate no.,Electronic,18/7/2016,227,32,64344517,English
SP0481,Set table.,Marcus Hayes,View miss.,Classical,29/12/2002,203,57,94853153,English
SP2635,Kid.,Marc Owen,Job shake.,Electronic,8/7/2013,249,68,79020899,English
SP3627,Certain best.,Tammy Martinez,Nation size.,Hip-Hop,8/9/2016,235,27,31223949,English
SP6462,Which sound.,Alexander Huynh,Try.,Jazz,11/6/1996,241,13,33933361,English
SP9986,Paper source tax.,Heidi Stone,Son expect.,Electronic,24/8/2022,293,7,21737786,English
SP9873,Or.,John Allen,Walk.,Folk,27/2/2015,202,56,94786601,English
SP2055,Environmental certainly.,Jane Snyder,Executive item.,Country,8/8/2006,160,76,13843921,French
SP4539,Game.,Thomas Ramirez,In.,Pop,14/3/1999,186,1,99045462,English
SP8149,Better star.,Rose Turner,Usually.,Pop,11/8/2007,228,71,21335835,English
SP6981,Fight beat lay.,Elizabeth Lopez,Conference worker.,Hip-Hop,29/5/2001,271,79,22043306,Japanese
SP1893,Per.,Tonya Rodriguez,Usually law.,Pop,30/11/2010,295,75,83901919,Korean
SP7382,Reveal popular sound.,Crystal Fuentes,Radio.,Classical,10/4/2023,242,12,9012595,Spanish
SP6361,Back really child.,Louis Patterson,Away.,Hip-Hop,10/8/2002,303,88,99196206,English
SP0724,Tonight day budget.,Margaret Dixon,Skin.,Pop,1/3/2021,277,71,70035026,English
SP5415,Notice two current.,Melissa Jensen,Indicate huge.,Classical,22/7/2011,290,21,27443859,English
SP7169,Well third these energy.,Kathleen Holmes,Edge.,Hip-Hop,8/8/2011,310,97,5115368,English
SP9044,Blue service.,Jessica Murray,Evening approach.,Pop,3/1/2024,198,9,53679339,English
SP2533,Lead ten body.,Katie Brown,Agreement.,Electronic,10/2/2017,188,58,23330848,English
SP4692,However car particular.,Christopher White,Share control.,Pop,18/5/2019,242,20,7609101,Spanish
SP6374,At wait.,Christy Cole,Baby.,Pop,28/10/1996,166,12,5684360,English
SP2621,Environmental through general each.,Tina White,His building.,Folk,9/9/2008,302,39,95581853,Italian
SP1778,Interesting worry.,Christina Soto,Bed.,Pop,5/10/2003,239,6,99857356,English
SP5117,Eye already.,Troy Johnson,Ahead.,Pop,18/9/1998,234,39,20140472,English
SP9547,Soon spring.,Tammy Jordan,Budget.,Pop,12/3/2008,315,82,71235378,English
SP5434,Attention work pattern.,Jasmine Dominguez,Picture.,Reggae,13/5/2014,256,44,2865197,English
SP7194,He large film.,Daniel Chen,Herself.,Pop,8/4/2022,210,37,95708481,English
SP1872,Throw single.,Jason Fisher MD,Join indicate.,Pop,10/11/2001,215,82,77032978,English
SP1297,Wait will mission see.,Sean Frost,Who perform.,Electronic,25/3/2006,246,93,88566152,Spanish
SP5311,Way stuff.,Rodney Sims,Difficult space.,Pop,2/6/2019,221,32,27962214,Spanish
SP0110,Down ability.,Paige Smith,Too.,Pop,4/11/2023,246,46,53356430,English
SP0687,Activity.,Judith Prince,Major.,Pop,28/4/1997,197,41,10442955,English
SP3261,Serious suddenly.,Tamara Valdez,Trade wear.,Country,24/6/2008,224,40,11926576,English
SP8268,Result billion she.,Anna Johnson MD,Time small.,Jazz,20/12/2008,312,96,21622776,English
SP0823,Where international what.,Richard Phillips,Drop crime.,Pop,14/7/2021,302,32,54024398,French
SP5086,Pressure happen.,Mrs. Lisa Jimenez DDS,Put.,Electronic,22/8/2001,408,33,93240620,English
SP7500,End.,Frances Cuevas,Participant.,Electronic,4/3/2004,288,18,33413094,English
SP3500,Follow into.,Megan Campbell,Cold stay.,R&B,20/11/1994,239,81,14534932,French
SP4002,Soldier simple than.,Edward Dominguez,Allow material.,Pop,24/3/1998,292,96,17559205,English
SP4347,Organization rock beautiful.,Shannon Buchanan,Ground.,Pop,28/6/1998,253,18,28074696,English
SP2581,Everything I little.,Janet Downs,Company.,Hip-Hop,11/6/2000,230,19,42561675,English
SP9601,History free watch.,Eric Wilson Jr.,Late.,Pop,27/7/2008,137,99,12701219,Spanish
SP6122,As analysis response.,Casey Henderson,Sure others.,Hip-Hop,27/3/2020,285,11,50417782,Korean
SP3288,Drop full official.,Nicole Cobb,Describe.,Hip-Hop,21/10/1997,257,11,50857751,Japanese
SP7238,Appear.,Douglas Taylor,Factor.,Classical,19/4/2016,207,31,4027747,Italian
SP4124,Plan rock.,Eric Lewis,Until.,Electronic,21/8/1995,249,14,64525584,Spanish
SP8664,Theory debate.,Jennifer Singh,Price.,Hip-Hop,23/8/2019,223,68,85891956,English
SP6123,Republican thus huge.,John Mckenzie,Like kitchen.,Pop,12/4/1998,287,94,97785445,French
SP1818,Out no class.,Alan Fernandez,Win.,Country,2/6/2006,263,97,25616526,English
SP3187,Name test.,Catherine Jacobson DDS,Run.,Pop,21/9/2001,249,26,65519364,English
SP4085,Pass kid.,April Watson,Memory difference.,Country,26/2/2007,265,23,29643185,Japanese
SP7531,Grow short serve.,Christopher Wilson,About.,Electronic,19/6/2006,339,95,96624709,English
SP5121,Minute hope watch people.,Brittney Graham,Consumer.,Hip-Hop,5/8/2003,326,100,73712197,English
SP2237,Build unit.,Thomas Fleming,Should.,Hip-Hop,18/2/2020,308,4,70280021,English
SP6961,Hard see nation.,Gabriella Wilson,Be.,Pop,31/12/2020,284,5,31908338,Japanese
SP3186,Subject determine blood voice.,Terri Myers,Share.,Folk,11/3/2000,161,86,90933791,English
SP4593,Fight institution religious benefit.,Samuel Obrien,Most.,Pop,16/5/2019,289,65,59660063,English
SP3419,About notice.,Jaime Fleming,Card.,Jazz,21/7/2017,236,30,57841991,English
SP8801,Never indicate.,Heather Sloan,Much.,Classical,31/3/2023,222,65,21786616,English
SP4291,Every consumer trip.,Kathryn Shah,Author TV.,Hip-Hop,4/12/1998,255,83,89925403,Spanish
SP9084,Figure professor black.,Nicole Smith,Fact statement.,Pop,2/5/2012,247,4,5077120,Korean
SP3845,Success that small.,Courtney Horn,Garden go.,Electronic,5/11/2007,205,96,8708322,English
SP0462,Specific civil.,Gabrielle Davis,Less trial.,Hip-Hop,9/3/2023,214,70,11043923,Spanish
SP6635,Cause including analysis.,Michelle Morgan,Second.,Hip-Hop,6/8/2020,207,77,12540485,English
SP9166,Despite whose could.,Angela Thomas,Read lawyer.,Hip-Hop,27/3/2009,228,66,43818977,English
SP6357,Century order history.,Michelle Kane,From half.,Hip-Hop,21/9/2005,222,41,56820246,Japanese
SP0270,Cost central.,Amber Gomez,Decision.,Pop,26/4/2005,217,76,7937181,Spanish
SP3983,Window.,Beth Fischer,Bar law.,Electronic,14/5/2007,240,65,66151280,English
SP2587,Food.,Joseph Martinez,Cut arm.,R&B,25/5/2002,255,26,70828997,English
SP5000,Stand.,Kimberly West,Sense official.,Reggae,27/5/1996,283,46,66233180,English
SP2608,Democrat compare.,Jose Harrison,None like.,Hip-Hop,30/9/2023,252,86,42283617,English
SP2414,Rule employee how.,Mary Wright,Imagine.,Electronic,3/2/2024,209,86,23382396,French
SP9279,See mind.,Benjamin Williams,Early into.,Electronic,13/3/1999,234,65,34732530,English
SP1227,Administration book.,Robert Garcia,Rich.,Hip-Hop,10/12/1996,241,2,6688162,English
SP2578,Lead body vote.,Deborah Martin,Leader appear.,Country,10/7/2014,247,75,15985796,English
SP9380,Generation sound crime.,Gabriela Diaz,Energy.,Hip-Hop,6/6/2019,196,6,38100334,English
SP4121,Financial perform various.,Taylor Warren,Research.,Hip-Hop,7/4/2003,230,38,14722245,English
SP4681,Picture social.,Brittney Graham,Ready.,Electronic,4/12/1995,274,35,64153373,German
SP5416,Water national institution.,Andrew Martinez,Woman.,Electronic,5/12/1997,263,63,58805562,Spanish
SP3405,Mind a.,Elizabeth Walker,Meeting home.,Classical,6/1/1995,314,12,22374746,English
SP8629,Seem here church.,Christopher Ibarra,Country.,Pop,30/8/2004,232,63,51530412,Spanish
SP7511,Be wide they.,Teresa Fernandez,Congress black.,Country,21/5/2005,225,89,79849486,English
SP5925,Cut his.,Morgan Nichols,Change seven.,Pop,12/5/1997,217,31,28834658,English
SP4203,Young finally skill evening.,Carolyn Klein,Shoulder.,Jazz,18/9/1999,215,77,42648508,English
SP9214,Machine until official.,Andrew Reeves,Administration.,Pop,22/10/2015,252,63,21710255,English
SP1376,Prove himself.,Austin Sexton,Structure term.,Pop,27/12/2013,229,26,11548491,Spanish
SP8587,Score.,Jasmin Hamilton,Mother cold.,Country,16/7/2014,188,61,66820026,English
SP0395,Fine soon over.,John Davis,Not explain.,Hip-Hop,26/4/2004,192,76,46108607,English
SP7373,Account or last.,Joan Webster,Democratic just.,Hip-Hop,10/4/2023,170,52,87908443,English
SP0284,Population main provide.,Michael Maldonado,Whose eight.,Hip-Hop,17/6/2007,260,92,85903823,Italian
SP6764,Unit black arrive.,Ryan Diaz,Occur concern.,Jazz,1/6/2004,271,77,47472979,French
SP5278,Authority everybody claim.,Danielle Diaz,Whole might.,Classical,11/9/2020,266,99,40272681,Spanish
SP0754,Stuff firm.,Alexander Tucker,Away music.,Hip-Hop,7/9/2011,287,14,71256275,English
SP7387,Price challenge little.,Erin Knight,Among.,Hip-Hop,26/2/2018,155,18,85807256,Korean
